# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 86.0 214.875 193.56427 0.90082264 0.90082264
--job 1078.125 4749.875 4630.655 0.97490036 0.97490036
--job 15.2109375 130.71875 107.53902 0.82267475 0.82267475
--job 14.859375 344.03125 288.07486 0.83735085 0.83735085
--job 68.3125 206.4375 181.56834 0.8795318 0.8795318
--job 14113.75 21316.625 21189.758 0.9940484 0.9940484
--job 805.5156 1049.2812 1021.5186 0.97354126 0.97354126
--job 84.75 316.0625 287.4278 0.9094018 0.9094018
--job 79.921875 4120.2188 3815.1545 0.9259592 0.9259592
--job 92.0 205.625 182.01297 0.88516945 0.88516945
--job 282.15 4599.875 4382.915 0.95283353 0.95283353
--job 45.125 320.25 284.125 0.8871975 0.8871975
--job 1061.125 2449.375 2395.811 0.9781316 0.9781316
--job 76.6875 550.12494 507.7443 0.9229618 0.9229618
--job 315.875 752.625 710.3657 0.9438508 0.9438508
--job 17.882812 240.35547 201.43353 0.8380651 0.8380651
--job 278.5 680.75 635.8593 0.934057 0.934057
--job 31.375 218.75 188.13947 0.8600661 0.8600661
--job 114.375 462.84375 426.34012 0.92113185 0.92113185
--job 34.992188 107.76953 95.240005 0.88373774 0.88373774
--job 504.32812 979.40625 922.4683 0.94186485 0.94186485
--job 75.625 178.0 163.16525 0.9166587 0.9166587
--job 24.90625 206.4375 174.97179 0.8475775 0.8475775
--job 13.6875 134.125 111.91056 0.8343751 0.8343751
--job 35.339844 110.1875 97.47614 0.88463885 0.88463885
--job 1114.875 6420.875 6203.4453 0.96613705 0.96613705
--job 76.5 191.25 174.96591 0.91485447 0.91485447
--job 94.69531 624.8125 571.6887 0.9149764 0.9149764
--job 117.75 409.125 374.79706 0.91609424 0.91609424
--job 118.96875 329.08594 299.09375 0.9088621 0.9088621
--job 106.75 209.5625 192.09398 0.9166429 0.9166429
--job 88.75 188.0 167.18747 0.88929504 0.88929504
--job 93.5 306.375 274.92377 0.897344 0.897344
--job 189.19643 3146.75 2936.776 0.9332727 0.9332727
--job 101.25 189.75 176.11174 0.9281251 0.9281251
--job 77.3125 587.125 538.71796 0.9175524 0.9175524
--job 162.875 671.875 636.4369 0.9472549 0.9472549
--job 2638.0073 57088.37 55711.668 0.9758847 0.9758847
--job 77.19922 247.69531 212.97975 0.8598457 0.8598457
--job 57.283203 599.3301 545.5647 0.9102909 0.9102909
--job 19.875 537.125 463.16428 0.8623026 0.8623026
--job 213.25 424.125 398.39374 0.93933094 0.93933094
--job 233.45312 774.5703 724.1973 0.93496656 0.93496656
--job 33.34375 86.32031 76.641525 0.8878736 0.8878736
--job 56.589844 131.69922 117.30235 0.89068377 0.89068377
--job 908.5 2791.5 2660.1768 0.952956 0.952956
--job 11272.682 611422.8 605044.9 0.9895687 0.9895687
--job 25.140625 5888.625 5157.7573 0.87588483 0.87588483
--job 22.25 126.75 108.5125 0.8561144 0.8561144
--job 24.625 119.0 101.428505 0.8523404 0.8523404
--job 256.0 573.0 542.90155 0.94747216 0.94747216
--job 137.25 343.625 319.9193 0.9310129 0.9310129
--job 1565.25 4899.25 4759.674 0.9715107 0.9715107
--job 5.125 103.875 77.95156 0.7504362 0.7504362
--job 92.92673 8726.127 7545.648 0.86471903 0.86471903
--job 34.75 155.875 138.47166 0.88835067 0.88835067
--job 34.04297 184.14844 155.82245 0.8461785 0.8461785
--job 74.390625 158.05469 145.84961 0.9227794 0.9227794
--job 405.375 541.375 516.63135 0.9542948 0.9542948
--job 918.625 1002.125 961.6263 0.95958716 0.95958716
--job 55.25 649.25 590.5595 0.90960264 0.90960264
--job 331.09375 688.4375 642.1398 0.93274957 0.93274957
--job 40.28125 182.21875 160.84015 0.8826762 0.8826762
--job 37.875 415.375 370.31378 0.8915168 0.8915168
--job 429.58334 4035.875 3847.21 0.95325303 0.95325303
--job 9.5 109.75 88.9678 0.8106405 0.8106405
--job 67.875 238.75 211.1309 0.88431793 0.88431793
--job 184.125 388.75 359.33356 0.9243307 0.9243307
--job 1429.0 5536.25 5397.217 0.9748868 0.9748868
--job 187.75 397.5 366.1504 0.92113304 0.92113304
--job 760.5 1104.0 1057.5 0.95788044 0.95788044
--job 977.71875 27766.75 26649.844 0.9597754 0.9597754
--job 7825.25 18829.5 18612.574 0.9884795 0.9884795
--job 673.25 5401.25 5246.5044 0.97135 0.97135
--job 95.75 197.875 173.1551 0.8750732 0.8750732
--job 324.25 676.0 633.338 0.93689054 0.93689054
--job 662.517 18374.248 17408.066 0.94741654 0.94741654
--job 215.0 2695.125 2556.8538 0.9486958 0.9486958
--job 370.5703 437.6172 406.95755 0.92993957 0.92993957
--job 110.0 300.75 276.57678 0.91962355 0.91962355
--job 84.0 394.75 361.5189 0.9158173 0.9158173
--job 68.3125 187.625 163.75584 0.87278265 0.87278265
--job 273.375 779.5703 732.4049 0.9394982 0.9394982
--job 32.625 187.125 166.81099 0.89144146 0.89144146
--job 89.042305 6283.3745 5501.6274 0.87558484 0.87558484
--job 226.25 632.25 591.72046 0.93589634 0.93589634
--job 112.921875 233.28125 211.55606 0.90687126 0.90687126
--job 95.45 619.625 545.508 0.8803841 0.8803841
--job 288.25 620.5 596.37494 0.96111995 0.96111995
--job 1481.25 1600.5 1560.8287 0.9752132 0.9752132
--job 93.629166 9110.13 7854.782 0.8622031 0.8622031
--job 109.8125 285.01562 261.94138 0.91904217 0.91904217
--job 129.875 396.625 372.68408 0.9396384 0.9396384
--job 192.23438 471.95312 434.18964 0.91998464 0.91998464
--job 85.208336 619.5 549.26184 0.88662124 0.88662124
--job 121.875 266.6875 239.09998 0.8965549 0.8965549
--job 298.16797 1103.6875 1027.0112 0.9305272 0.9305272
--job 4691.7124 658006.25 647219.75 0.9836073 0.9836073
--job 291.25 342.25 327.62045 0.95725477 0.95725477
--job 83.375 113.3125 100.41653 0.88619107 0.88619107
--job 286.75 465.5 425.17645 0.91337585 0.91337585
--job 96.421875 341.85156 306.7506 0.89732105 0.89732105
--job 85.3125 280.625 254.6866 0.90756917 0.90756917
--job 4416.875 16916.375 16645.95 0.984014 0.984014
--job 98.875 253.375 236.93652 0.93512195 0.93512195
--job 5877.5 24645.0 24115.008 0.97849494 0.97849494
--job 96.125 393.375 356.3755 0.9059434 0.9059434
--job 746.7321 11673.501 11095.977 0.9505269 0.9505269
--job 272.375 589.75 551.11365 0.9344869 0.9344869
--job 88.98637 5379.7505 4671.319 0.86831516 0.86831516
--job 72.57031 207.14062 191.8549 0.92620605 0.92620605
--job 23.375 921.25 801.3872 0.8698911 0.8698911
--job 121.75 3323.875 3112.3564 0.9363639 0.9363639
--job 315.8125 707.4375 667.2108 0.94313747 0.94313747
--job 7.75 111.375 86.562004 0.77721214 0.77721214
--job 14.34375 279.04688 232.41527 0.8328897 0.8328897
--job 330.58334 2964.9998 2815.6367 0.9496246 0.9496246
--job 150.75 503.625 465.78503 0.92486477 0.92486477
--job 153.0 1084.0 1013.9429 0.93537164 0.93537164
--job 183.125 343.25 316.36395 0.9216721 0.9216721
=pc 10 NaN NaN NaN NaN 1.0
=pc 9 396.53836 2249.3147 2170.8728 0.8711961 0.76501375
--job 45.829166 827.6875 690.5493 0.83431166 0.83431166
--job 24.453125 62.21875 51.745525 0.83167094 0.83167094
--job 507.875 1181.125 1116.3124 0.94512635 0.94512635
--job 225.1875 1667.625 1588.9128 0.95279986 0.95279986
--job 15.25 42.0 32.79536 0.78084195 0.78084195
--job 7032.953 11461.609 11331.04 0.9886081 0.9886081
--job 5.5 502.9375 384.75412 0.76501375 0.76501375
=pc 6 197.67188 601.8672 532.88257 0.85676634 0.68023604
--job 549.125 1043.625 994.73773 0.9531563 0.9531563
--job 2.25 344.40628 234.27757 0.68023604 0.68023604
--job 217.875 321.5 298.37128 0.92805994 0.92805994
--job 21.4375 697.9375 604.1437 0.86561286 0.86561286
=pc 11 NaN NaN NaN NaN 1.0
=pc 2 169.81404 249.12611 226.25401 0.90920204 0.8866812
--job 173.49219 265.28906 246.44452 0.928966 0.928966
--job 240.97266 286.27344 253.83328 0.8866812 0.8866812
--job 139.96875 272.125 251.00691 0.92239565 0.92239565
--job 138.49902 217.19922 199.84627 0.9201058 0.9201058
--job 105.58008 152.85547 139.99484 0.91586417 0.91586417
--job 158.45898 261.66016 232.6187 0.8890108 0.8890108
--job 231.72656 288.48047 260.0335 0.9013903 0.9013903
=pc 3 23.351562 230.9375 176.30627 0.7634372 0.7634372
--job 23.351562 230.9375 176.30627 0.7634372 0.7634372
=pc 7 NaN NaN NaN NaN 1.0
=pc 1 4845.0547 13699.685 13528.148 0.952787 0.6325331
--job 459.71875 941.96875 908.0835 0.9640272 0.9640272
--job 687.65625 3738.2344 3621.1118 0.968669 0.968669
--job 341.75 1047.0 1007.1198 0.96191007 0.96191007
--job 453.0 13175.875 12751.372 0.9677818 0.9677818
--job 51.625 868.875 791.056 0.9104371 0.9104371
--job 294.75 2367.25 2270.8555 0.95927995 0.95927995
--job 986.25 3431.75 3347.5825 0.9754739 0.9754739
