# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 76.5 181.25 170.63155 0.9414154 0.9414154
--job 94.69531 598.8125 558.9987 0.9335121 0.9335121
--job 117.75 395.125 372.19733 0.9419736 0.9419736
--job 118.96875 318.08594 295.9395 0.930376 0.930376
--job 106.75 201.5625 194.63483 0.9656302 0.9656302
--job 88.75 180.0 157.13155 0.87295306 0.87295306
--job 93.5 293.375 262.75653 0.8956337 0.8956337
--job 189.19643 3077.7502 2860.3613 0.9293676 0.9293676
--job 101.25 181.75 146.38155 0.80540055 0.80540055
--job 77.3125 558.125 494.32233 0.8856839 0.8856839
--job 162.875 653.875 613.76306 0.938655 0.938655
--job 2638.0073 57925.37 56025.715 0.9672051 0.9672051
--job 77.19922 236.69531 216.05997 0.91281897 0.91281897
--job 57.283203 564.3301 526.9877 0.9338288 0.9338288
--job 19.875 476.125 444.25 0.9330533 0.9330533
--job 213.25 416.125 401.51962 0.96490145 0.96490145
--job 233.45312 761.5703 717.76184 0.94247615 0.94247615
--job 33.34375 78.32031 43.976562 0.56149626 0.56149626
--job 56.589844 122.69922 99.05015 0.8072598 0.8072598
--job 908.5 2806.5 2694.48 0.9600855 0.9600855
--job 11272.682 624759.8 606808.9 0.97126746 0.97126746
--job 25.140625 5308.625 5136.4844 0.9675734 0.9675734
--job 22.25 112.75 88.5 0.7849224 0.7849224
--job 24.625 107.0 80.375 0.75116825 0.75116825
--job 256.0 565.0 538.5854 0.9532485 0.9532485
--job 137.25 332.625 292.19733 0.8784587 0.8784587
--job 1565.25 4950.25 4786.3945 0.9668996 0.9668996
--job 5.125 81.875 74.75 0.9129771 0.9129771
--job 92.92673 8364.123 6692.3037 0.8001202 0.8001202
--job 34.75 142.875 105.125 0.73578304 0.73578304
--job 34.04297 169.14844 133.00327 0.7863109 0.7863109
--job 74.390625 151.05469 142.54561 0.9436689 0.9436689
--job 405.375 537.375 502.34845 0.93481916 0.93481916
--job 918.625 1007.125 969.96027 0.96309817 0.96309817
--job 55.25 609.25 572.9408 0.94040346 0.94040346
--job 331.09375 682.4375 647.81067 0.94926006 0.94926006
--job 40.28125 169.21875 159.87827 0.9448023 0.9448023
--job 37.875 383.375 370.44077 0.96626216 0.96626216
--job 429.58334 4014.875 3873.9927 0.9649099 0.9649099
--job 9.5 91.75 80.25 0.8746594 0.8746594
--job 67.875 225.75 187.81577 0.83196354 0.83196354
--job 184.125 380.75 361.32886 0.94899243 0.94899243
--job 1429.0 5590.25 5404.8813 0.96684074 0.96684074
--job 187.75 389.5 366.45386 0.9408315 0.9408315
--job 760.5 1107.0 1050.2563 0.9487411 0.9487411
--job 977.71875 27925.746 26620.637 0.953265 0.953265
--job 7825.25 19214.5 18648.053 0.9705198 0.9705198
--job 673.25 5409.25 5249.8745 0.9705365 0.9705365
--job 95.75 189.875 160.00655 0.8426941 0.8426941
--job 324.25 670.0 642.2169 0.9585327 0.9585327
--job 662.517 18397.25 17506.828 0.95160025 0.95160025
--job 215.0 2644.125 2526.4734 0.95550454 0.95550454
--job 370.5703 434.6172 402.45456 0.9259978 0.9259978
--job 110.0 289.75 277.57233 0.9579718 0.9579718
--job 84.0 377.75 353.63153 0.9361523 0.9361523
--job 68.3125 177.625 140.25327 0.7896032 0.7896032
--job 273.375 768.5703 719.7807 0.936519 0.936519
--job 32.625 170.125 134.5 0.7905952 0.7905952
--job 89.042305 6010.3755 4870.5107 0.8103505 0.8103505
--job 226.25 621.25 588.64465 0.94751656 0.94751656
--job 112.921875 225.28125 211.1817 0.9374136 0.9374136
--job 95.45 593.625 487.7235 0.82160205 0.82160205
--job 288.25 612.5 587.7761 0.9596345 0.9596345
--job 1481.25 1616.5 1558.763 0.9642827 0.9642827
--job 93.629166 8737.12 7027.7686 0.8043575 0.8043575
--job 109.8125 275.01562 263.02545 0.9564018 0.9564018
--job 129.875 382.625 348.57233 0.9110025 0.9110025
--job 192.23438 461.95312 432.4226 0.9360747 0.9360747
--job 85.208336 590.5 485.53928 0.8222511 0.8222511
--job 121.875 257.6875 234.63483 0.9105402 0.9105402
--job 298.16797 1091.6875 1059.3446 0.9703735 0.9703735
--job 4691.7124 669918.2 649661.44 0.9697623 0.9697623
--job 291.25 338.25 317.52615 0.93873215 0.93873215
--job 83.375 108.3125 92.819046 0.856956 0.856956
--job 286.75 460.5 441.27615 0.9582544 0.9582544
--job 96.421875 327.85156 293.31122 0.8946464 0.8946464
--job 85.3125 268.625 246.19405 0.9164972 0.9164972
--job 4416.875 17217.375 16725.033 0.9714044 0.9714044
--job 98.875 242.375 208.38155 0.85974854 0.85974854
--job 5877.5 25119.002 24323.256 0.96832097 0.96832097
--job 96.125 378.375 350.82886 0.9271988 0.9271988
--job 746.7321 11705.501 11169.892 0.95424294 0.95424294
--job 272.375 581.75 538.9604 0.92644674 0.92644674
--job 88.98637 5151.7515 4293.453 0.8333968 0.8333968
--job 72.57031 197.14062 189.45186 0.9609986 0.9609986
--job 23.375 826.25 780.875 0.9450832 0.9450832
--job 121.75 3212.875 3107.9473 0.9673415 0.9673415
--job 315.8125 700.4375 680.0919 0.97095305 0.97095305
--job 7.75 92.375 82.625 0.894452 0.894452
--job 14.34375 242.04688 221.70312 0.9159512 0.9159512
--job 330.58334 2935.0 2772.71 0.94470525 0.94470525
--job 150.75 490.625 466.6381 0.95110947 0.95110947
--job 153.0 1056.0 1013.76306 0.9600029 0.9600029
--job 183.125 336.25 318.82886 0.9481899 0.9481899
=pc 10 NaN NaN NaN NaN 1.0
=pc 9 396.53836 2299.7434 2160.044 0.85516495 0.57236844
--job 45.829166 784.6875 585.99506 0.7467878 0.7467878
--job 24.453125 57.21875 50.678894 0.88570434 0.88570434
--job 507.875 1203.125 1136.0818 0.9442758 0.9442758
--job 225.1875 1672.625 1581.3419 0.9454253 0.9454253
--job 15.25 38.0 21.75 0.57236844 0.57236844
--job 7032.953 11936.609 11363.022 0.9519473 0.9519473
--job 5.5 405.9375 381.4375 0.9396459 0.9396459
=pc 6 197.67188 578.1172 536.0145 0.9246681 0.9148212
--job 549.125 1085.625 1012.82355 0.93294054 0.93294054
--job 2.25 250.40625 232.15625 0.9271184 0.9271184
--job 217.875 328.5 300.51877 0.9148212 0.9148212
--job 21.4375 647.9375 598.5596 0.9237921 0.9237921
=pc 11 NaN NaN NaN NaN 1.0
=pc 2 169.81404 254.12611 230.99089 0.9098347 0.89470303
--job 173.49219 271.28906 248.20338 0.91490376 0.91490376
--job 240.97266 295.27344 268.86362 0.9105581 0.9105581
--job 139.96875 275.125 247.46896 0.8994783 0.8994783
--job 138.49902 220.19922 197.01291 0.89470303 0.89470303
--job 105.58008 153.85547 142.52557 0.92636013 0.92636013
--job 158.45898 266.66016 246.57642 0.9246841 0.9246841
--job 231.72656 296.48047 266.28546 0.89815515 0.89815515
=pc 3 23.351562 244.9375 193.08943 0.78832126 0.78832126
--job 23.351562 244.9375 193.08943 0.78832126 0.78832126
=pc 7 NaN NaN NaN NaN 1.0
=pc 1 4845.0547 13761.6455 13523.862 0.94663906 0.39384615
--job 459.71875 924.96875 870.8886 0.941533 0.941533
--job 687.65625 3692.2344 3580.0361 0.96961236 0.96961236
--job 341.75 1022.0 945.6757 0.9253187 0.9253187
--job 453.0 12934.875 12717.514 0.9831957 0.9831957
--job 51.625 801.875 740.25 0.9231489 0.9231489
--job 294.75 2306.25 2257.9258 0.9790464 0.9790464
--job 986.25 3404.75 3344.9902 0.9824481 0.9824481
--job 349.75 1040.75 1025.0322 0.9848977 0.9848977
--job 138.375 623.5 547.73145 0.87847865 0.87847865
--job 307.5 3246.6406 3172.5664 0.97718436 0.97718436
--job 168.75 7883.125 7742.588 0.9821724 0.9821724
--job 465.0 3948.625 3846.2637 0.9740767 0.9740767
--job 6749.8438 35691.504 35125.82 0.98415077 0.98415077
--job 181457.88 596875.9 588313.8 0.9856552 0.9856552
--job 341.75 1363.3125 1281.9883 0.9403481 0.9403481
--job 481.25 4002.625 3884.0137 0.9703666 0.9703666
--job 79.75 371.625 356.48145 0.95925045 0.95925045
--job 1770.0 2807.125 2738.2861 0.9754771 0.9754771
--job 3250.2031 6724.7656 6582.459 0.97883844 0.97883844
--job 64.1875 305.75 238.5625 0.78025347 0.78025347
--job 112390.04 520036.25 512608.44 0.98571676 0.98571676
--job 1795.75 3740.8438 3633.255 0.9712394 0.9712394
--job 3779.6406 16014.797 15767.904 0.9845835 0.9845835
--job 183.125 2496.375 2418.463 0.9687899 0.9687899
--job 684.9375 1327.8125 1252.333 0.943155 0.943155
--job 1817.8125 5744.375 5655.33 0.98449874 0.98449874
--job 134.25 201.5 135.85643 0.67422545 0.67422545
--job 61.601562 1506.3359 1424.7344 0.9458278 0.9458278
--job 3602.9062 17051.875 16670.57 0.97763854 0.97763854
--job 166.625 773.625 736.2129 0.9516405 0.9516405
--job 8460.1455 38185.438 37601.742 0.9847142 0.9847142
--job 144.6875 3777.1875 3718.713 0.984519 0.984519
--job 33.96875 795.375 751.40625 0.9447195 0.9447195
--job 4682.625 63280.875 62366.883 0.9855566 0.9855566
--job 13578.375 19898.0 19611.88 0.98562074 0.98562074
--job 235.5 321.375 290.69427 0.90453297 0.90453297
--job 258.33594 3340.4297 3244.913 0.9714059 0.9714059
--job 10771.1875 28731.062 28273.266 0.9840661 0.9840661
--job 2500.3125 21314.0 20954.432 0.9831299 0.9831299
--job 88.625 331.5 308.48145 0.93056244 0.93056244
--job 8.625 898.4375 877.8125 0.97704345 0.97704345
--job 182.625 1669.75 1603.3379 0.9602263 0.9602263
--job 302.75 1102.0 1062.6758 0.9643156 0.9643156
--job 213.875 1427.75 1329.0322 0.9308578 0.9308578
--job 131.75 1529.0 1446.8564 0.9462763 0.9462763
--job 101.75 5816.25 5703.1064 0.980547 0.980547
--job 1312.75 7810.6875 7641.8535 0.97838426 0.97838426
--job 3042.25 7653.0 7496.827 0.9795933 0.9795933
--job 1661.0 4615.75 4491.698 0.97312427 0.97312427
--job 3543.5 6701.25 6544.0723 0.97654504 0.97654504
--job 331.25 705.9375 592.28894 0.8390105 0.8390105
--job 661.8125 6525.875 6364.166 0.9752203 0.9752203
--job 982.03125 2043.5469 2008.0057 0.98260814 0.98260814
--job 2197.1094 5901.6406 5741.021 0.9727839 0.9727839
--job 658.25 3277.375 3200.583 0.97656906 0.97656906
--job 148.4375 1806.75 1694.6943 0.93797946 0.93797946
--job 1041.8125 1966.625 1873.3026 0.95254695 0.95254695
--job 446.0 510.0625 475.7011 0.932633 0.932633
--job 38215.93 62466.46 61580.164 0.98581165 0.98581165
--job 1073.6016 46111.53 45400.52 0.98458064 0.98458064
--job 1576.9375 9411.626 9099.242 0.96680874 0.96680874
--job 1542.75 2061.0 2020.5917 0.9803938 0.9803938
--job 196.625 1217.4375 1144.0254 0.9396995 0.9396995
--job 286.93555 733.6406 638.0146 0.8696555 0.8696555
--job 1665.375 10302.6875 10098.44 0.9801754 0.9801754
--job 291.5 1040.5 1013.4257 0.97397953 0.97397953
--job 10150.0 74765.375 73606.7 0.98450255 0.98450255
--job 22785.75 148812.88 146681.34 0.9856764 0.9856764
--job 153.75 636.25 613.7129 0.9645782 0.9645782
--job 9521.0 53533.75 52722.227 0.9848409 0.9848409
--job 3955.75 20818.75 20421.988 0.9809421 0.9809421
--job 437.4375 1510.4375 1469.6387 0.9729887 0.9729887
--job 16098.375 46899.812 46217.523 0.9854522 0.9854522
--job 283.0 975.0 957.4257 0.9819751 0.9819751
--job 1320.75 1381.625 1295.7909 0.93787456 0.93787456
--job 2282.2656 14469.781 14210.922 0.9821103 0.9821103
--job 32389.25 48986.25 48270.773 0.98539436 0.98539436
--job 259.125 1017.5 954.1943 0.93778306 0.93778306
--job 101.25 285.25 250.60643 0.8785502 0.8785502
--job 147.75 297.4375 284.90036 0.9578495 0.9578495
--job 5413.3335 21899.25 21431.338 0.9786334 0.9786334
--job 133.25 1564.0625 1479.419 0.94588226 0.94588226
--job 13942.969 21828.594 21498.914 0.9848969 0.9848969
--job 341.3125 1528.25 1452.0829 0.95016056 0.95016056
--job 383.25 605.875 562.65717 0.92866874 0.92866874
